Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,POSTCODE,LAT,LON,INCOME
19bb9293-c71f-4ce1-5d1e-f1198d26e609,1989-08-18,,999-94-7086,S99937183,X72909684X,Mrs.,Sheila,Louise,Walker,,Hassan,D,white,nonmixed,F,Bristol  South West  England,630 Cooke Run Unit 67,Bristol,South West,Bristol,,BS1,51.41447913291693,-2.54840559120823,22359
8b4e56b1-226d-eed0-6c6f-575f725da371,1952-06-07,,999-36-2436,S99940304,X39802067X,Mr.,Frank,Darren,May,,,M,white,nonmixed,M,Plymouth  South West  England,637 Dunn Wall Unit 52,St Blazey,South West,Cornwall,,PL24,50.3192354510324,-4.7392252356192,44285
b4753deb-51c2-919f-c7e5-362149ed856b,1966-02-20,,999-78-2599,S99910813,X10511567X,Mr.,William,Sidney,Wallace,,,S,white,nonmixed,M,Bristol  South West  England,158 Newton Bridge,Plymouth,South West,Devon,,PL1,50.40435755131738,-4.159549030378772,139385
5ec04c5c-7fce-10d3-3546-4daa28e00a56,1948-08-07,,999-94-3058,S99989416,X39713409X,Mrs.,Charlotte,Kerry,Amin,,Griffiths,M,white,nonmixed,F,Bournemouth  South West  England,681 Preston Lodge,Taunton,South West,Somerset,,TA1,51.04521874408268,-3.0764951969080294,21630
7ba1be36-85e6-95f8-bfb6-c8f9550e40cb,1953-03-27,,999-40-6465,S99961852,X7983036X,Ms.,Maureen,Maria,Potter,,,S,white,nonmixed,F,Swindon  South West  England,706 Gordon Crossing Apt 76,Gloucester,South West,Gloucestershire,,GL1,51.851948225253416,-2.2048101950091366,46231
52193b1a-7361-7777-df36-339dbe3e8ae4,1976-11-07,,999-76-6454,S99960866,X26706314X,Mrs.,Hilda,,Gordon,,Griffin,M,white,nonmixed,F,Bishop's Cleeve  South West  England,1035 Lee Junction,Keynsham,South West,Somerset,,BS14,51.37699642389945,-2.579728998811465,46695
d00eb31e-c3b7-8993-ae71-5d106c3b9b9a,1980-01-13,,999-95-2263,S99960730,X6376495X,Mr.,Duncan,Desmond,Pearson,,,M,white,nonmixed,M,Bristol  South West  England,899 Barber Parade Apt 73,Swindon,South West,Wiltshire,,SN1,51.58770594154477,-1.8027887434629772,30790
e839f85f-8dbb-4ea4-c647-a41d43c9a3ba,1970-11-03,,999-34-4632,S99985594,X30214405X,Mr.,Dennis,Jeffrey,Simmons,,,S,white,nonmixed,M,St Austell  South West  England,699 Hall Gardens Apt 2,Barnstaple,South West,Devon,,EX31,51.11669723337367,-4.025940949383901,17161
ff8e465c-1b34-81c1-16a0-4980f0dc267a,1942-05-26,,999-65-1942,S99965724,X72720805X,Mr.,Elliot,Leon,Buckley,,,S,white,nonmixed,M,Braga  Minho  PT,567 Coleman Neck,Gloucester,South West,Gloucestershire,,GL1,51.870503987350524,-2.219028487105848,20016
00252558-8c8c-a630-8dfd-f3e52c55ddc6,2002-07-02,,999-66-1627,S99977937,X2301265X,Ms.,Anita,Sharon,Austin,,,,white,nonmixed,F,Falmouth  South West  England,1007 Pearson Road Apt 73,Cheltenham,South West,Gloucestershire,,GL50,51.89953929160684,-2.1133844783083733,35990
b618397a-e578-3611-9caa-0e40778f7410,1965-01-18,,999-80-1680,S99923007,X80937458X,Mr.,Wilfred,Lewis,Joseph,,,D,white,nonmixed,M,Exeter  South West  England,124 Kemp Mission,Bristol,South West,Bristol,,BS1,51.444044627059554,-2.570380933105463,34579
fb2cda0e-8daf-4fc6-0223-6d99c164ce42,1976-08-11,,999-89-9060,S99968030,X67872493X,Mr.,Simon,Lee,Jenkins,,,M,white,nonmixed,M,Cheltenham  South West  England,218 Rhodes Common,Verwood,South West,Dorset,,BH31,50.925360199050495,-1.904683325363174,31339
340604e6-ade1-bc83-329f-4df7e3646ebf,1989-02-23,,999-45-8912,S99920908,X46054073X,Mrs.,Pamela,Millicent,Holland,,Harvey,M,white,nonmixed,F,Tavistock  South West  England,325 Russell Overpass Suite 16,Tewkesbury,South West,Gloucestershire,,GL20,51.976059411868476,-2.1655809266617987,21648
93100811-91d0-b74f-732b-3789fccb5254,1952-05-15,,999-32-7528,S99967449,X61437574X,Mr.,Nicholas,,Holden,,,S,white,nonmixed,M,Nailsea  South West  England,859 Grant Boulevard Apt 8,Corsham,South West,Wiltshire,,SN12,51.39770962884984,-2.0905726161233917,1413
18f67ab2-6e3d-4286-375a-880800f10606,1933-08-03,,999-17-6305,S99939637,X10716885X,Mrs.,Kathryn,,Miah,,Glover,M,white,nonmixed,F,Filton  South West  England,313 Miah Junction Suite 99,Bridgwater,South West,Somerset,,TA5,51.13023351563899,-3.1354859539147113,357535
02e7c3bc-8432-103d-397b-429474be44b4,2001-04-04,,999-56-4237,S99929721,X53851962X,Ms.,Dorothy,Katie,Oliver,,,,white,nonmixed,F,Poole  South West  England,718 Morton Landing Unit 51,Swindon,South West,Wiltshire,,SN1,51.5820828928595,-1.8184952185428578,40761
9d645076-2f16-d96a-e05c-eb0f3d5464fb,1965-09-12,,999-73-5016,S99974606,X18758787X,Mr.,Patrick,Joseph,Graham,,,M,white,nonmixed,M,Swindon  South West  England,974 Graham Harbor,Dorchester,South West,Dorset,,DT1,50.727869636586135,-2.4345659802642667,20410
a5d8164e-ad18-3f38-b0a5-61e0c363adb6,1940-11-10,,999-87-5889,S99976779,X83689043X,Mr.,Frank,Dennis,Tomlinson,,,M,white,nonmixed,M,Plymouth  South West  England,794 Holland Throughway,Melksham,South West,Wiltshire,,BA14,51.32269454888524,-2.1780829387495557,19723
3d4830eb-b43e-4fe8-dec0-345d9f5a61e0,1966-12-23,,999-16-7767,S99980284,X63663044X,Ms.,Alison,,Ellis,,,S,white,nonmixed,F,Poole  South West  England,216 Lloyd Street,Amesbury,South West,Wiltshire,,SP4,51.12857784662821,-1.7804706504789418,668315
c4b09fdb-ee05-8f44-26e5-932bf42f0787,1997-06-20,,999-48-9216,S99938540,X89240347X,Mr.,Brian,Peter,Heath,,,,white,nonmixed,M,Bristol  South West  England,147 Robertson Glen,Weymouth,South West,Dorset,,DT4,50.653867953584275,-2.484400368834694,33796
07ba43fc-4791-205a-c9fb-4c8fc7a178aa,1918-09-26,,999-80-6500,S99982241,X60362077X,Mrs.,Sylvia,Marlene,Phillips,,Lambert,W,white,nonmixed,F,Portishead  South West  England,1087 Foster Village,Plymouth,South West,Devon,,PL1,50.38861413156487,-4.178014486366213,34593
0bd62f4f-b31b-5b48-cc40-1fe15d774a5e,1943-05-26,,999-23-6580,S99914592,X162596X,Ms.,Kate,Margaret,Palmer,,,S,white,nonmixed,F,Plymouth  South West  England,1041 Stokes Knoll,Plymouth,South West,Devon,,PL1,50.39449174544522,-4.115928917762383,31259
b34bd7de-a689-6199-a14f-2397830d9dfd,1975-03-16,,999-72-1069,S99983289,X45247901X,Mr.,Philip,Gilbert,Perry,,,D,white,nonmixed,M,Swindon  South West  England,449 Davey Green,Northam,South West,Devon,,EX39,51.00761366791775,-4.274155545829718,15460
891bd2f7-36a1-61d1-a1ca-d85ba1463d8d,1976-03-15,,999-51-8956,S99959160,X51095576X,Mr.,Mohammed,,Harding,,,S,white,nonmixed,M,Filton  South West  England,860 Farrell Row Apt 78,Plymstock,South West,Devon,,PL1,50.38311952825518,-4.153239973709361,1010
191ef122-eaac-3f7d-f27f-a19915d1de28,1952-03-12,,999-67-5529,S99973887,X2420958X,Mrs.,Harriet,,Kirk,,Berry,M,white,nonmixed,F,Exeter  South West  England,579 Palmer Run Apt 2,Bournemouth,South West,Dorset,,BH1,50.74896309154504,-1.8814805662996046,989507
1d411c72-8159-ef2a-57e9-850e6d2324e9,1950-08-02,,999-37-5840,S99913623,X86150068X,Mrs.,Jill,Ellen,Brennan,,Rehman,M,white,nonmixed,F,Helston  South West  England,669 Roberts Manor Apt 14,Bath,South West,Somerset,,BA1,51.4102671018392,-2.381220282142314,63399
bbe44614-81e3-b284-ea4b-d1727dbfc0b8,1946-05-18,,999-57-1755,S99915765,X79794484X,Mr.,James,Lewis,Moss,,,W,white,nonmixed,M,Budleigh Salterton  South West  England,603 Dobson Passage,Bournemouth,South West,Dorset,,BH1,50.72141510114866,-1.8114691901911373,15975
a361ea72-7712-be03-1140-318bc69d6c02,1974-07-14,,999-44-5537,S99974277,X50717541X,Mr.,Eric,Patrick,O'Neill,,,M,white,nonmixed,M,Westbury  South West  England,460 Powell Vale Apt 5,Tewkesbury,South West,Gloucestershire,,GL20,51.99211157914918,-2.1355282238598714,32279
c2751a72-e5dd-52b1-fbf2-0ac134a4b66f,1971-09-10,,999-69-6031,S99987475,X69574214X,Mr.,Jacob,Peter,Patel,,,M,white,nonmixed,M,Plymouth  South West  England,808 Walker Common,Plymstock,South West,Devon,,PL1,50.32833752614774,-4.141199264206853,30548
449561f1-fb26-63b4-011f-e9ec5e4bb9ab,1916-08-23,,999-44-9349,S99946082,X81910326X,Ms.,Yvonne,Jenny,Jennings,,,S,white,nonmixed,F,Christchurch  South West  England,1095 Jordan Rue,Teignmouth,South West,Devon,,TQ14,50.56847156072668,-3.5410589970584674,16709
0f6c3198-6a3a-bf55-796e-a5441d8b7423,1990-10-29,,999-82-8981,S99964642,X24721724X,Mrs.,May,Dawn,Barton,,Richardson,M,white,nonmixed,F,Yeovil  South West  England,194 Rashid Trace,Poole,South West,Dorset,,BH15,50.69758684378509,-1.9906173214549507,10760
f774f886-3943-3073-23a7-a399ced62165,1949-09-21,,999-66-1891,S99994446,X46104219X,Mr.,Ivor,Robin,Saunders,,,M,white,nonmixed,M,Bristol  South West  England,990 Davey Arcade,Falmouth,South West,Cornwall,,TR10,50.21577668638274,-5.134370810033418,49016
fb047073-72e5-20d0-9170-d6349c6dbafb,1988-05-28,,999-23-7624,S99916863,X70174169X,Mr.,Alexander,,Walsh,,,M,white,nonmixed,M,Exeter  South West  England,246 Doherty Loaf Apt 18,Falmouth,South West,Cornwall,,TR10,50.154952520228484,-5.144192779675107,48869
e40b062c-9404-48e2-fa60-321aa9e775de,1994-11-10,,999-13-9586,S99929823,X1860935X,Mr.,Colin,Joseph,James,,,M,asian,nonmixed,M,Camborne  South West  England,395 Ali Dale,Portishead,South West,Somerset,,BS11,51.481576823599575,-2.6683029487893073,30260
d559d28b-63ac-b3f6-bea8-8af84b551a44,1959-04-12,,999-28-7639,S99932367,X20303872X,Mr.,Iain,Graham,Gilbert,,,S,white,nonmixed,M,Ferndown  South West  England,320 Hancock Lock Apt 11,Cirencester,South West,Gloucestershire,,GL7,51.738539744736165,-1.889083329487003,33399
3918b0e3-8979-daa4-6177-fe3b95a95ab5,1990-04-29,,999-83-9381,S99914051,X73813912X,Mrs.,Iris,Fiona,Stevenson,,Pearce,M,white,nonmixed,F,Bristol  South West  England,924 Turner Village,Torquay,South West,Cornwall,,TQ1,50.435050924787376,-3.521743327934841,26489
59ad8afb-ae52-e318-adc3-261e45d5cd80,1968-08-20,,999-54-7344,S99940106,X11375722X,Mrs.,Courtney,Janet,Porter,,Amin,M,white,mixed,F,Bristol  South West  England,1021 Knight View,Christchurch,South West,Dorset,,BH23,50.74162294555328,-1.769757289572763,12994
b6cb1773-6add-36ad-31fc-a0c075470dc0,1944-03-15,,999-41-4824,S99926699,X22448878X,Mr.,Liam,Philip,Lloyd,,,S,white,nonmixed,M,Helston  South West  England,755 Page Haven,Cullompton,South West,Devon,,EX15,50.897478867640146,-3.297447163742032,31235
c7be569f-6508-1c2e-79cd-fe07fe5ef8f5,1975-12-02,,999-11-9244,S99995808,X70797218X,Mr.,Sidney,Alfred,Tucker,,,M,white,nonmixed,M,Bristol  South West  England,608 Patterson Wynd,Honiton,South West,Devon,,EX14,50.83150832671144,-3.1889418554447646,47063
41c51fbf-af7d-73e1-ba2f-dc59b069cd9c,1946-12-08,,999-52-3639,S99923842,X68422700X,Mrs.,Jacqueline,Claire,Dunn,,Dickinson,M,white,nonmixed,F,Plymouth  South West  England,1017 Dobson Trail,Dorchester,South West,Dorset,,DT1,50.732255005152076,-2.486652674126135,11106
1b705486-6af2-3be6-6059-50942dd4004f,1984-10-12,,999-91-4034,S99995705,X40560476X,Mrs.,Denise,Eleanor,Fuller,,Berry,M,asian,nonmixed,F,Cheltenham  South West  England,320 Day View Unit 12,Cheltenham,South West,Gloucestershire,,GL50,51.87287993965513,-2.0595335794430927,88900
0aaf765b-885c-4411-6981-c4c6129e500f,1956-04-22,,999-78-4668,S99960191,X16352135X,Mrs.,Abigail,,Dobson,,Taylor,M,white,nonmixed,F,Weymouth  South West  England,115 Henderson Esplanade Suite 21,Swindon,South West,Wiltshire,,SN1,51.55183184886493,-1.7357886990651028,4266
1ff1d4b4-84c0-824a-2143-502b003b1a46,1964-11-19,,999-21-2174,S99925698,X52775939X,Mrs.,Elizabeth,,Dunn,,Long,M,white,nonmixed,F,Christchurch  South West  England,643 Hussein Lodge,Lydney,South West,Gloucestershire,,GL15,51.77276895283318,-2.549777444739806,40081
fa590155-a895-94e1-81f6-41f4f7d61108,1989-02-01,,999-37-9053,S99954902,X82704538X,Mr.,Jack,Dennis,Tomlinson,,,D,white,nonmixed,M,Bristol  South West  England,475 Berry Wynd Apt 69,Bristol,South West,Bristol,,BS1,51.422741280958405,-2.555727777747977,16669
a67de6ec-39d2-698b-9a4f-e0d04162457e,1973-09-29,,999-85-3904,S99963173,X53534421X,Mr.,Gavin,Jason,West,,,M,white,nonmixed,M,Bournemouth  South West  England,541 Lewis Grove,Bath,South West,Somerset,,BA1,51.39874006351357,-2.327422732764902,35342
18811a80-1377-7058-923d-e1de629209e8,1960-12-17,,999-45-9173,S99969275,X43315455X,Mrs.,Catherine,Cynthia,Burgess,,Hussain,M,white,nonmixed,F,Exeter  South West  England,1033 Kirk Trace Suite 45,Shepton Mallet,South West,Somerset,,BA4,51.18551759952839,-2.506222782033372,25847
c71b4d33-0f18-5d5d-b1d7-8e883f9b176a,1972-06-18,,999-15-3394,S99936514,X56589539X,Mr.,Ernest,Patrick,Walters,,,M,white,nonmixed,M,Bristol  South West  England,872 Holt Park Suite 26,Okehampton,South West,Devon,,EX20,50.7359822451352,-3.9804217910202415,62837
12f90e66-0456-cd5c-75c8-3295be768386,1991-11-20,,999-71-4931,S99976252,X11531506X,Mrs.,Rachael,Jean,Osman,,Barrett,M,white,nonmixed,F,Saltash  South West  England,672 Nicholls Lodge,Thornbury,South West,Gloucestershire,,BS35,51.55321707688914,-2.5491654812684854,25405
123f7de2-2188-da38-e879-949f08ca63e9,1959-10-25,,999-31-8612,S99948118,X63946232X,Ms.,Clara,Patricia,Carr,,,S,white,nonmixed,F,Bristol  South West  England,240 Cross Bay Apt 95,Bristol,South West,Bristol,,BS1,51.465081455728765,-2.5614796612118402,62989
96c44bdc-cfac-79ff-f9fe-70ca51856cfa,1997-03-31,,999-78-1576,S99952900,X9837358X,Mr.,Herbert,,Mitchell,,,,white,nonmixed,M,Bath  South West  England,356 Day Stravenue,Exmouth,South West,Devon,,EX8,50.599282005229284,-3.394461184835336,1650
89c42ce6-c635-3628-0972-386e00af6ed9,1957-10-23,,999-75-6102,S99916616,X71864153X,Mr.,Richard,Matthew,Gray,,,D,white,nonmixed,M,Innsworth  South West  England,992 Duffy Walk Apt 51,Swindon,South West,Wiltshire,,SN1,51.52043623625749,-1.799835114813907,29229
b577f71f-98ec-288b-238b-2b42f0604027,1965-04-23,,999-77-6848,S99941000,X79113284X,Mrs.,Lilian,Sally,Rogers,,Morton,D,hawaiian,nonmixed,F,Bournemouth  South West  England,864 Lee Heights Suite 63,Christchurch,South West,Dorset,,BH23,50.698360772222074,-1.7104015763971312,31581
2dd30b56-670f-aa6a-a972-ad3875e79f8a,1955-03-27,,999-62-8748,S99931069,X50728372X,Mrs.,Kelly,Barbara,Cook,,Green,D,white,nonmixed,F,Brixham  South West  England,874 Reeves Station Apt 19,Paulton,South West,Somerset,,BS39,51.364624010978,-2.5038503549404343,30362
44e4d452-d624-b745-5345-fd7efbf6dd75,1955-01-25,,999-20-6950,S99988478,X26003890X,Mrs.,Margaret,Ida,Douglas,,Ellis,D,white,nonmixed,F,Launceston  South West  England,724 Hart Dale Suite 32,Tavistock,South West,Devon,,PL19,50.54594638721815,-4.128326575526554,21136
57a0848a-6680-8f38-7f4c-641bc2f6c7ea,1973-08-17,,999-80-4441,S99947532,X33857241X,Ms.,Angela,Vera,Hartley,,,S,white,nonmixed,F,Penzance  South West  England,1056 Hill Quay Suite 8,Exeter,South West,Devon,,EX4,50.70950167689787,-3.5257085170376534,83575
48fa9233-b72f-fecc-cba9-ca0b902c8aa9,1955-06-16,,999-83-1591,S99980401,X8368649X,Mrs.,Hazel,Rosina,Walters,,Marsh,M,white,nonmixed,F,Tewkesbury  South West  England,989 Jenkins Heights Apt 85,Taunton,South West,Somerset,,TA1,51.048169139393586,-3.093436207231426,89656
ba99c021-0168-2091-0ef4-f4a3f235a1b3,1973-08-14,,999-53-4878,S99967509,X64008149X,Mr.,Michael,Colin,Burton,,,M,white,nonmixed,M,Bristol  South West  England,566 Peters Camp,Keynsham,South West,Somerset,,BS14,51.460063962776104,-2.61207216222382,25312
3549d682-fec3-face-f7f0-0f6995100eb9,2004-08-01,,999-42-9396,S99935644,X33810415X,Ms.,Carol,Bridget,Walsh,,,,white,nonmixed,F,Bristol  South West  England,530 Frost Parade Unit 4,Cheltenham,South West,Gloucestershire,,GL50,51.88761358727484,-2.1240411568649367,58158
8f9b0908-03e3-46c2-f7af-87cc322fd9ce,1948-09-17,,999-13-3607,S99913724,X21904884X,Mr.,Desmond,,Richardson,,,M,white,nonmixed,M,Thornbury   South West  England,607 Ball Arcade,Bournemouth,South West,Dorset,,BH1,50.7656775219842,-1.848571417550738,44068
02a51291-a781-96f8-cd71-e2062ceedaca,1950-02-19,,999-53-6070,S99916744,X60613546X,Mrs.,Christine,Lisa,McDonald,,Gregory,M,white,nonmixed,F,Al-Mubarraz  Eastern Province  SA,344 Quinn Meadow Apt 82,Midsomer Norton,South West,Somerset,,BA3,51.30644567792573,-2.5023218126058517,53540
e7155396-b0a4-fff7-fdd9-c37e933c8b78,1940-06-18,,999-67-3648,S99917598,X28995052X,Mr.,Nicholas,John,Savage,,,M,white,nonmixed,M,Clevedon  South West  England,1039 Cole Spur,Swindon,South West,Wiltshire,,SN1,51.55379884748679,-1.8294342662987244,55057
d0e1317a-5c99-120f-2c28-b36a2b27f4ed,1959-08-18,,999-52-6308,S99954998,X64936093X,Mr.,Trevor,Kenneth,Ashton,,,M,white,nonmixed,M,Plymouth  South West  England,555 Atkinson Heights Apt 22,Bournemouth,South West,Dorset,,BH1,50.70212826300368,-1.8677041810056985,25383
795af810-0d38-90b4-b6a3-ccdf008bc2a6,1949-04-11,,999-65-1201,S99921398,X15268978X,Mrs.,Edith,Monica,Hill,,Pearson,M,white,nonmixed,F,Bristol  South West  England,330 Gordon Route,Torquay,South West,Cornwall,,TQ1,50.52274087627733,-3.4881071852098215,28600
8697a9e3-4c59-eb5e-48c3-165932ca1c8d,1955-12-29,,999-27-9995,S99966021,X83662204X,Mr.,Roger,Joseph,Bryant,,,M,white,nonmixed,M,St Blazey  South West  England,1098 Reynolds Tunnel Apt 19,Yate,South West,Gloucestershire,,BS36,51.566042641313565,-2.445837733296017,34232
d85c8cad-4173-0bea-afe6-74b6ca2ef594,1973-06-10,,999-72-8518,S99994335,X30324714X,Mr.,Marcus,Lawrence,Newman,,,M,white,nonmixed,M,Plymstock  South West  England,316 Hudson Green,Bath,South West,Somerset,,BA1,51.393052884582346,-2.3966612093623807,35520
4daf528d-630d-de82-ed0e-5851b07b2969,2002-10-07,,999-11-4470,S99994020,X56173754X,Ms.,Lily,Gillian,Robson,,,,white,nonmixed,F,Gloucester  South West  England,387 Newman Dam Apt 83,Bridgwater,South West,Somerset,,TA5,51.159850899480716,-3.049356323034869,10804
76cd9d59-b881-350d-364d-ab7e9b60a279,1946-01-10,,999-41-2742,S99986712,X10279636X,Mrs.,Christine,Fiona,Berry,,Hardy,D,white,nonmixed,F,Cheltenham  South West  England,733 Atkinson Common,Tidworth,South West,Wiltshire,,SP9,51.200409876097666,-1.6721495408078577,31404
46271264-4991-4171-c36d-f19b5f002bca,1954-05-01,,999-94-1575,S99996029,X15101345X,Mrs.,Jemma,Amy,Brown,,Hamilton,D,white,nonmixed,F,Salisbury  South West  England,330 Atkins Bypass Unit 31,Yeovil,South West,Somerset,,BA20,50.93544377316349,-2.657126431170849,20312
ecc2168e-bd75-5e6e-ec64-2b4224c8bb28,1943-02-19,,999-22-7884,S99928698,X77692900X,Mr.,Damian,Cyril,Howe,,,D,white,nonmixed,M,St Austell  South West  England,321 Barnes Ramp,Street,South West,Somerset,,BA16,51.14579210074019,-2.753155900261307,15849
464f6dfb-acd8-91a4-1095-904928f3efc0,1941-11-23,,999-68-1916,S99970323,X62260981X,Mrs.,Alma,,Hudson,,Russell,W,white,nonmixed,F,Taunton  South West  England,175 Dickinson Promenade Apt 8,Weymouth,South West,Dorset,,DT4,50.6198749484398,-2.475678155867275,6557
e0bf71e8-6540-3a63-01c4-e33aaa143aea,1967-10-02,,999-82-4277,S99959820,X64960793X,Mr.,Leslie,John,Cooper,JD,,M,white,nonmixed,M,Dorchester  South West  England,382 Holt Avenue,Bournemouth,South West,Dorset,,BH1,50.76025900316284,-1.8938380271042252,39601
7a25f61a-27ca-b3ec-07f5-ca2ded393052,1963-09-21,,999-88-7143,S99992621,X32230712X,Mrs.,Christine,,Singh,,Cole,M,white,nonmixed,F,Filton  South West  England,1009 Jennings Alley,Bath,South West,Somerset,,BA1,51.41139895551178,-2.3433813822504708,46781
1107c836-f373-5360-6cff-51e9b81c8e34,1981-12-08,,999-57-4941,S99915337,X79038667X,Mrs.,Maria,Rachel,Watts,,Alam,D,white,nonmixed,F,Bridgwater  South West  England,1002 Hussein Trafficway Unit 36,Wellington,South West,Somerset,,TA21,50.93687167456905,-3.2051936286241975,67233
2408e08d-1672-6b90-c988-cbdf81d41929,1929-08-17,,999-30-8925,S99971073,X17304398X,Mrs.,Iris,Anne,Evans,,Henderson,M,white,nonmixed,F,Warminster  South West  England,364 Howe Tunnel,Truro,South West,Cornwall,,TR1,50.263068683694264,-5.057240872631237,21561
da21b701-6abe-6cb4-95d2-34555650548c,2002-06-22,,999-96-5995,S99949038,X37409704X,Mr.,Bryan,John,Morrison,,,,white,nonmixed,M,Bristol  South West  England,157 Jarvis Avenue Apt 12,Bath,South West,Somerset,,BA1,51.38719563828776,-2.398673447769885,98608
af7d0ed1-8b04-c172-6e37-618860484fd5,1971-08-09,,999-46-3994,S99924490,X69156749X,Mr.,Mark,,Holt,,,D,white,nonmixed,M,Paignton  South West  England,883 Gibbs Rest,Bristol,South West,Bristol,,BS1,51.46036776174852,-2.550372602653611,37243
7da5fc45-dcfd-26ac-b4d0-cc0166b6897d,1970-09-14,,999-72-4483,S99945362,X86098174X,Mrs.,Kirsty,,Amin,,Mills,M,white,nonmixed,F,Yate  South West  England,383 Davison Track Apt 29,Wotton-under-Edge,South West,Gloucestershire,,Gl12,51.67322994001956,-2.344144661194458,46457
cb9252e0-601f-8739-0ba9-d968c503f840,1967-07-02,,999-92-7114,S99979305,X60875122X,Mr.,Antony,Ashley,Graham,,,D,white,nonmixed,M,Yeovil  South West  England,522 Marshall Spur,Taunton,South West,Somerset,,TA1,50.99951790253392,-3.1401681582179735,25776
73414c8f-b88f-9c53-1b41-4a895d542c1f,1999-08-22,,999-47-4311,S99926490,X75025316X,Ms.,Ethel,Jean,Morrison,,,,white,nonmixed,F,Newton Abbot  South West  England,1065 Mohammed Lane,Yate,South West,Gloucestershire,,BS36,51.516495044452014,-2.531231201639928,20270
165e4b3e-524a-54b6-390d-0610c3ab6320,1965-05-11,,999-39-8554,S99939737,X86609337X,Ms.,Hilda,,Lloyd,,,S,white,nonmixed,F,Łódź  Łódź  PL,787 Norris Parade Apt 8,Frome,South West,Somerset,,BA11,51.21340947758845,-2.2965447176701654,1743
13643b5e-3934-a15e-3ed0-f79d252ba616,1998-11-09,,999-20-5437,S99910238,X70597207X,Ms.,Florence,Diane,Thornton,,,,black,nonmixed,F,St Blazey  South West  England,156 Stanley Rapid,Chippenham,South West,Wiltshire,,SN14,51.4630408862135,-2.2085090555990403,28742
2c4c9bc1-297c-2295-ae31-f8279b52784b,1941-08-22,,999-36-5469,S99951771,X36267335X,Ms.,Lilian,Dora,Mann,,,S,white,nonmixed,F,Frome  South West  England,213 Berry Alley,Filton,South West,Gloucestershire,,BS34,51.568409052866365,-2.5589454262940716,35667
920c4266-2c23-10ef-14b4-d7fb8ffb3be0,1991-05-27,,999-86-4176,S99916948,X51470854X,Mr.,Percival,Mathew,Wright,,,M,white,nonmixed,M,Poole  South West  England,468 Hill Station,Plymouth,South West,Devon,,PL1,50.41957119106684,-4.17171313469165,31068
a4280bfe-46fc-7f16-239d-82cd350e3a8b,1950-01-23,,999-11-9588,S99986297,X86386131X,Mr.,Jeffrey,Martyn,Foster,,,M,white,nonmixed,M,Swindon  South West  England,949 Howe Brook Unit 37,Glastonbury BUA,South West,Somerset,,00000,50.36513892992985,-4.170280573368191,21091
9267bdb8-674d-8a9c-c3ba-6233cea5fcad,1962-10-01,,999-29-7226,S99911345,X72448575X,Mr.,Ian,David,Price,,,D,white,nonmixed,M,Bristol  South West  England,602 Cook Road Apt 1,Bridgwater,South West,Somerset,,TA5,51.107702041927034,-3.050807066660009,20579
f84acc75-3a51-ba0f-c0d7-61e6bc23b7b6,1964-09-18,,999-61-7291,S99973636,X41167160X,Mr.,Sidney,Ronald,Holmes,,,M,white,nonmixed,M,Plymouth  South West  England,875 Austin Trail Unit 37,Melksham,South West,Wiltshire,,BA14,51.33125871729685,-2.1797890477707824,127502
d83c0914-a11a-4656-a3ef-07bba89b8789,1941-03-16,,999-54-1894,S99970308,X51602084X,Mr.,Dean,,Harper,,,M,white,nonmixed,M,Bournemouth  South West  England,781 Murphy Street,Swindon,South West,Wiltshire,,SN1,51.58696336846315,-1.7978590702870931,198191
e6687aed-ae91-2ea3-eab7-6a8002edac95,1960-08-29,,999-95-6410,S99936835,X19025238X,Mr.,Stephen,Basil,Page,,,W,white,nonmixed,M,Salisbury  South West  England,224 Gregory Branch Apt 13,Stroud,South West,Gloucestershire,,GL5,51.74223784808822,-2.2237379696686945,32500
fba58032-a63c-55b0-3332-80abd7b86c51,1960-01-09,,999-58-2086,S99917217,X88895777X,Mr.,Jack,,Nicholls,,,D,white,nonmixed,M,Crediton  South West  England,697 Bennett Bay Apt 19,Bristol,South West,Bristol,,BS1,51.40646479022165,-2.624067183927469,44382
7296a7d2-b75f-efee-7770-9faec32ef776,1946-08-24,,999-61-3064,S99913296,X26234025X,Ms.,Kathleen,Annie,Ford,,,S,white,nonmixed,F,Bournemouth  South West  England,418 Amin Throughway,Street,South West,Somerset,,BA16,51.10029086075319,-2.6981378392721913,29897
411ae612-310d-469a-2c8a-8cfd6b2fa008,1958-07-28,,999-38-8084,S99978154,X7478814X,Ms.,Elizabeth,Judith,Lucas,PhD,,S,white,nonmixed,F,Christchurch  South West  England,676 Patel Union Unit 84,Cheddar,South West,Somerset,,BS27,51.26116799103685,-2.736884730949397,28797
475c6b86-cf55-5756-074c-8910c6efd873,1974-09-16,,999-34-7219,S99982013,X27931666X,Mrs.,Rebecca,Anita,Todd,,Holland,M,white,nonmixed,F,Milan  Lombardy  IT,240 Robson Bridge Suite 66,Poole,South West,Dorset,,BH15,50.704894196325526,-1.9746272029618475,29985
